country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Saint Helena,0,8.00E-05,8.40E-05,8.40E-05,8.40E-05,8.60E-05,8.69E-05,0.00017677472,0.000176796812,0.00017677472,0.00017677472,8.69E-05,8.69E-05,8.69E-05,8.69E-05,8.69E-05,8.69E-05,8.69E-05,8.69E-05,8.69E-05,0.00035109238,0.000350578016,0.00036556912,0.000361686683,0.000236089105,0.000294667276,0.000271394141,0.000343853473,0.000279841395,0.000263144876,0.000298335931,0.000291873296,0.000323322967,0.000310151258,0.000294426423,0.000271042208,0.00029219244
Saint Kitts and Nevis,0.001492,0.001572,0.001828,0.001488,0.001492,0.001492,0.00140920989,0.00140920989,0.00150027148,0.00149687602,0.00149687602,0.00100976716,0.00101431877,0.001456523,0.001881748,0.001456523,0.0018896432,0.001881748,0.001881748,0.001881748,0.00263158451,0.00272022803,0.00297592793,0.00298071873,0.00344753651,0.00300686577,0.0032247374,0.00358136602,0.00357390262,0.00372709582,0.0038332789,0.00350092377,0.00398760288,0.00396200968,0.00405002427,0.00357625236,0.00406960196
Saint Lucia,0.002,0.001,0.002,0.001,0.001,0.002,0.00179887023,0.00196137115,0.0025037278,0.00299521887,0.00299521887,0.00299521887,0.0025037278,0.00299521887,0.0029498632,0.0029498632,0.00295709968,0.0029498632,0.0029498632,0.00294989902,0.00499878202,0.00584173482,0.0048981362,0.00584011581,0.00587862071,0.00561076559,0.0056598574,0.00585165129,0.00602838983,0.00586668979,0.00626362213,0.00644734865,0.00638970333,0.00635776756,0.00647821343,0.00655773014,0.00653702477
Saint Pierre and Miquelon,0.002,0.002,0.002,0.002,0.002,0.002,0.00270465925,0.00304813526,0.00307432573,0.00366675905,0.00390101062,0.00348298648,0.00298473,0.0017009,0.0017360422,0.0011964094,0.00120221468,0.001275675,0.0017009,0.0017009,0.00192011954,0.00192011954,0.00109393754,0.00135737172,0.00127046272,0.00135737172,0.00135737172,0.00144428072,0.00144428072,0.00144428072,0.00155070172,0.00156800352,0.00153283992,0.00159372622,0.00172293096,0.00172293096,0.0017723036
Saint Vincent/Grenadines,0.00128459606,0.00119770104,0.00129217208,0.00129336033,0.00125368,0.001419622,0.00128462027,0.00131512127,0.00154657866,0.00227219179,0.00224951271,0.00203230779,0.00153431437,0.00213374679,0.00175155328,0.00210312755,0.0017554944,0.00233387315,0.00275718622,0.0027578682,0.00252928079,0.00257214574,0.00276934142,0.00306049335,0.00365875081,0.00369577656,0.00367224362,0.00380881471,0.00380754721,0.00450783633,0.00374176077,0.00324175882,0.00369285766,0.00322200616,0.00362656052,0.00370169423,0.00371837915
Samoa,0.00107271602,0.00107317102,0.00212544806,0.00212624022,0.00216704,0.002177599,0.002048912,0.002027534,0.0020336048,0.001857326,0.001856726,0.001857406,0.0016370814,0.001906411,0.001906586,0.001916798,0.0019688824,0.001985715,0.002036172,0.002088404,0.00311026618,0.0034524165,0.00267467094,0.0027597361,0.00273530876,0.00289202692,0.00315359436,0.00347825394,0.00363917648,0.00389620348,0.00396553457,0.00422236197,0.00405630971,0.0041085823,0.00425639556,0.00490195933,0.00507416019
Sao Tome and Principe,0.00101071602,0.00100917102,0.00101963204,0.000999120109,0.00102152,0.001051576,0.000969440747,0.000979670747,0.000981158893,0.000979774747,0.00182998475,0.00193348167,0.00193729343,0.00193246567,0.00135774667,0.00135771467,0.00136366743,0.00135692267,0.00134659767,0.0013673012,0.00189114537,0.00182116793,0.00204688878,0.00127749438,0.00159648962,0.00176813986,0.00190722325,0.00200882601,0.00159775053,0.00171419088,0.00187187334,0.00192945317,0.00214339424,0.00214354424,0.00214335824,0.00230495611,0.00220246992
Saudi Arabia,1.663698,2.024508,1.96742,2.122646,2.46728,2.710652,3.008471585,3.0665143,3.183553324,3.12018366,3.342853831,3.492638302,3.683110119,3.777348564,3.876384872,3.818530119,4.105622211,4.35615224,4.534921332,4.858665204,5.101244533,5.296879599,5.510637419,5.76065538,6.293401616,6.66775466,6.941139674,7.160927039,7.704593232,8.025821979,8.805932314,9.151522525,9.762156575,9.756449015,10.35681684,10.90056351,10.83475545
Senegal,0.037,0.036,0.037,0.035,0.042,0.041,0.039990714,0.040946707,0.0346933962,0.0358651555,0.036145951,0.033579299,0.0407501044,0.0432063124,0.051663937,0.055063072,0.0559972062,0.0513358208,0.0548411548,0.0597909028,0.0673863276,0.0734109324,0.0735499303,0.0742848395,0.0815034633,0.0838302595,0.0831275027,0.0878218079,0.091036895,0.0852811779,0.0903786289,0.0981854236,0.0933820039,0.0970659551,0.105557309,0.112249356,0.118677667
Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.699931388,0.694563749,0.691657025,0.663064637,0.682657666,0.692326604,0.650732823,0.64969027,0.578807717,0.640015423,0.655800788
Seychelles,0.003,0.003,0.002,0.004,0.004,0.004,0.00450057194,0.00497736706,0.00662696202,0.00689591569,0.00631764478,0.00698317697,0.00692396868,0.0072362418,0.0072362418,0.00773781794,0.00777702864,0.00782577739,0.00782577739,0.0078257945,0.0128329132,0.0138043975,0.0120413199,0.0119910856,0.0167363422,0.0154900128,0.0163933748,0.0136313875,0.0145153228,0.0158220094,0.01461695,0.0125716396,0.0142732924,0.0127024577,0.0148568936,0.0158548894,0.0155949635
Sierra Leone,0.011,0.011,0.011,0.011,0.011,0.012,0.0128084877,0.013592095,0.0147884197,0.0147623847,0.0145938501,0.0159195505,0.0113492886,0.0113127291,0.010590256,0.0123590158,0.0120011324,0.0126161042,0.0126161645,0.0126161653,0.00575394972,0.007940363,0.00803984859,0.00767182157,0.0084104644,0.00686562867,0.00911881812,0.00860041987,0.00859232331,0.00910603759,0.00961532496,0.0126991646,0.0138566226,0.0166068807,0.0182820912,0.0155869362,0.0151751423
Singapore,0.442,0.463,0.49,0.487003075,0.514,0.498025854,0.571059313,0.632183524,0.672799225,0.731485798,0.801964216,0.832718181,0.958220089,1.039755354,1.188815985,1.145499335,1.355385863,1.453423092,1.537046535,1.633473675,1.654571131,1.747824125,1.72750124,1.9164052,2.067972634,2.140872213,2.316490647,2.515953226,2.596367555,2.597094864,2.928538697,3.137484642,3.160005789,3.199211089,3.228769096,3.321177514,3.51161312
Slovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,0.867085193,0.812524964,0.867309278,0.840163925,0.822608072,0.806575569,0.793861159,0.804785859,0.844311579,0.847947279,0.832709278,0.815203835,0.83768648,0.83082882,0.808228938,0.817558091,0.734896104,0.775667821,0.755797614,0.725921091,0.724919687,0.687596344,0.709144446,0.710487543
Slovenia,--,--,--,--,--,--,--,--,--,--,--,--,0.226305015,0.239068445,0.24972604,0.268786093,0.295526234,0.282696538,0.281331943,0.278527082,0.276957498,0.288991206,0.288441025,0.284515553,0.301322843,0.302862133,0.303963478,0.304105277,0.32749828,0.297661135,0.302110212,0.294244651,0.290386063,0.281142667,0.284330861,0.267153622,0.281803907
Solomon Islands,0.001,0.002,0.002,0.002,0.002,0.002,0.00172383437,0.0020186719,0.00281554516,0.00280411934,0.00280411934,0.00280411934,0.00281554516,0.00280411934,0.00280411934,0.00280411934,0.00281554516,0.00280411934,0.00280411934,0.0028041628,0.00257188421,0.0026166923,0.0026166923,0.00270495489,0.00271147048,0.00271147048,0.00275627857,0.00305400672,0.00295023347,0.0029353938,0.00310956881,0.00299861222,0.0030514757,0.00342519425,0.00349614996,0.00346787552,0.00359834174
Somalia,0.017,0.019,0.019,0.018,0.019,0.019,0.0203660734,0.0149115312,0.0149572183,0.0156416987,0.0138822931,0.00854543153,0.00768806819,0.00818284053,0.00818284053,0.00818284053,0.00822717708,0.00818284053,0.00818284053,0.00818284656,0.0102421134,0.0105780706,0.0112458382,0.0113470882,0.0112615622,0.0114769617,0.0116485006,0.0119738531,0.0117306246,0.0116702299,0.0116184138,0.0116184138,0.0116184138,0.0116184138,0.0116184138,0.0116184138,0.0116705684
South Africa,2.794442943,3.018633494,3.228381745,3.326107061,3.586111205,3.654148095,3.701598605,3.841855686,3.923827004,3.939169915,4.055240751,4.048045227,4.064212526,4.121519676,4.221547624,4.463447422,4.620367569,4.794332149,4.894711022,4.757287501,4.885571818,4.845217173,5.033991143,5.280087861,5.370234678,5.475131802,5.553157965,5.859586785,5.928317217,5.810715602,5.894308811,5.910435228,6.010307509,6.012948445,6.002213825,5.949226443,6.073816073
South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0207129662,0.0215222845,0.0225524908,0.0150239685,0.0168094965
Spain,3.181392382,3.228609365,3.483862034,3.572719277,3.346947802,3.428695914,3.475070899,3.566440724,3.799488229,3.933876284,4.004611416,4.195250843,4.208744013,4.098716165,4.253714034,4.460415476,4.566484932,4.824923008,5.062619539,5.220471295,5.517524555,5.764658334,5.871176045,6.126667163,6.381829812,6.506181133,6.56584681,6.695732006,6.462115718,6.042486019,6.199530411,6.040485451,5.795416457,5.667388726,5.603657755,5.643677529,5.738094178
Sri Lanka,0.0882641665,0.0893210017,0.0916603862,0.0896941667,0.10565649,0.0948155197,0.0944245108,0.0997807188,0.099531266,0.095891477,0.106320627,0.104943242,0.105995255,0.125491464,0.137454677,0.145043703,0.147950153,0.162674895,0.168484633,0.178461982,0.197542608,0.193054705,0.195752921,0.203005246,0.210941008,0.22165883,0.221909556,0.225083147,0.224311656,0.213850183,0.243903361,0.270966838,0.279498037,0.284555071,0.304687839,0.342584161,0.361880469
Sudan,0.0574680081,0.0610838651,0.0663464667,0.0644025032,0.0601544,0.066876528,0.074399729,0.071308327,0.0771785728,0.07492782,0.068569045,0.093332518,0.087296496,0.082873243,0.076056627,0.070566095,0.0716856876,0.073644456,0.072942863,0.079329242,0.110448373,0.118045255,0.138733468,0.14380538,0.157289344,0.182084305,0.215688852,0.228867621,0.244306725,0.263367685,0.298140905,0.287874958,0.278393243,0.291527377,0.29946275,0.300676604,0.357253632
Suriname,0.0401726069,0.0356237272,0.0349871589,0.024511293,0.02383224,0.028050014,0.0262397529,0.0184365707,0.0223563644,0.0294368481,0.0344476354,0.034899743,0.0338797267,0.0355265779,0.0354930809,0.0335762699,0.0337099144,0.0342890844,0.0342173338,0.034428708,0.028828573,0.0278525957,0.0309618956,0.0277561277,0.0311032456,0.0316532552,0.0350521418,0.0325480284,0.0384784353,0.038870942,0.0473507195,0.0398602517,0.0448890633,0.0435661227,0.04530439,0.0442280977,0.038350384
Swaziland,0.00961304539,0.00908640164,0.00872064074,0.00749643765,0.00824459874,0.010765025,0.0102785595,0.0107843569,0.0117560349,0.0119872665,0.0116178101,0.0120824391,0.0125606517,0.0116081225,0.0153848833,0.014547821,0.0143937705,0.0163751282,0.0164714523,0.0165574679,0.0181757692,0.0185769311,0.0188728776,0.01659069,0.0168034495,0.0177031996,0.0172429177,0.0167389703,0.0177533513,0.0178741942,0.0181434853,0.0184066652,0.0188890543,0.018122381,0.0193461846,0.0190427759,0.0190696738
Sweden,2.080268796,2.045919692,1.887118468,1.946709653,2.035691222,2.175914628,2.205234265,2.269874755,2.231902669,2.204008841,2.225950467,2.229222518,2.268139487,2.244676866,2.269655167,2.313321821,2.281674058,2.327472426,2.409044556,2.366406919,2.274248226,2.410930437,2.289846759,2.181182021,2.335880072,2.356055154,2.251343407,2.269730808,2.232761569,2.065594449,2.220906132,2.161611582,2.223207969,2.11687729,2.114189386,2.147146402,2.169875924
Switzerland,1.138062954,1.054999859,1.032686178,1.085116076,1.056402545,1.148223077,1.159643478,1.163260568,1.18224672,1.146709221,1.161105063,1.209942456,1.223936409,1.215602426,1.236131671,1.229343127,1.203311126,1.228376114,1.253498637,1.316447751,1.286877114,1.346990629,1.273974674,1.287597739,1.279594955,1.251627482,1.275738449,1.275253794,1.307986411,1.27835509,1.30637962,1.228857327,1.275503118,1.299053545,1.242606101,1.209109723,1.184681095
Syria,0.273936521,0.289648222,0.294884608,0.334072282,0.367868135,0.384996177,0.384900937,0.431729682,0.452318808,0.482626717,0.560215944,0.519019646,0.535262952,0.592944151,0.630962084,0.606845912,0.65339352,0.695310252,0.748639385,0.770538606,0.742722702,0.734018696,0.795167252,0.772105833,0.858069003,0.968893453,1.011070615,1.042906029,1.058843083,0.99095773,1.025058038,0.928930181,0.721471868,0.547477697,0.501153865,0.452100521,0.438654003
Taiwan,1.109135749,1.066294901,1.068348537,1.213237759,1.399891816,1.448775322,1.534994007,1.648702812,1.788885206,1.891409661,2.01787033,2.071037602,2.188169292,2.330976966,2.50155215,2.701510261,2.916783063,3.023436649,3.208585385,3.351804526,3.584929556,3.692902674,3.860961786,4.052930658,4.209728963,4.284375464,4.373774759,4.580795253,4.410097771,4.343731002,4.64080978,4.605014482,4.53818023,4.564786467,4.694343798,4.678954237,4.764669176
Tajikistan,--,--,--,--,--,--,--,--,--,--,--,--,0.291598909,0.261127686,0.253475373,0.208927856,0.231202468,0.219348224,0.226675162,0.255718019,0.201870833,0.210677751,0.216959892,0.227750163,0.231726632,0.236488004,0.231863191,0.218734682,0.20979904,0.188919486,0.195416243,0.19273379,0.203305599,0.210917119,0.21578851,0.218103217,0.216692309
Tanzania,0.0392810241,0.0436796745,0.0427747816,0.0402213642,0.0424494248,0.0426660228,0.0490124576,0.0456325408,0.0478991635,0.0491060641,0.0549747782,0.05002734,0.0529975447,0.0549927578,0.0489419031,0.0486461571,0.0511976568,0.0491151248,0.0557121449,0.0584963736,0.0595525577,0.0686262403,0.0755742466,0.077061822,0.0936460695,0.0979189375,0.100759731,0.11008813,0.114127057,0.11345455,0.12975047,0.132823304,0.158857215,0.165755278,0.172108199,0.206555137,0.23434584
Thailand,0.507110535,0.544227964,0.530159323,0.566347369,0.628643768,0.682749031,0.714330682,0.796127206,0.903068367,1.062661898,1.246074173,1.362162942,1.464816219,1.676690088,1.865190001,2.10983573,2.381002325,2.548877213,2.394122794,2.445601169,2.561411797,2.712025986,3.028664426,3.311741489,3.582330653,3.684971405,3.75497186,3.87970445,3.917120983,4.07953346,4.409382784,4.520175233,4.830959883,5.085330366,5.155087681,5.228027712,5.418604501
Timor-Leste (East Timor),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00277100029,0.00258307578,0.0025920684,0.00264451552,0.00273727442,0.00301669526,0.00373265968,0.00350389683,0.00363561392,0.00459826244,0.00695183398,0.00786383198,0.00757537697,0.0076987042
Togo,0.0100020801,0.0090830261,0.00929875026,0.00894369635,0.01107912,0.010527552,0.009571396,0.00868460787,0.00925843244,0.0100172857,0.0103492764,0.0168850962,0.0126648728,0.0110236621,0.010639821,0.011716063,0.0112342372,0.010981486,0.012044873,0.01680721,0.0159084078,0.0140337145,0.0160376771,0.0185787251,0.0194557703,0.0184545519,0.0158974644,0.0194830241,0.0236768022,0.0412691681,0.0395865271,0.0366437763,0.0350980035,0.0346317885,0.0373681476,0.0377204273,0.0409983221
Tonga,0.000868,0.001272,0.001186,0.001272,0.001276,0.001326,0.000782594894,0.00173545375,0.00117012292,0.00168081659,0.00168081659,0.001723046,0.00158910633,0.00158346255,0.00175547013,0.0015866907,0.00180323973,0.00188696934,0.00191861275,0.0019186458,0.00199017917,0.00169324106,0.00192028468,0.00179903905,0.0016661321,0.00177425757,0.0019957663,0.00170861039,0.00184512086,0.00200536895,0.00182278873,0.00172491292,0.00174840534,0.00169675813,0.00183402673,0.0019129044,0.00189523328
Trinidad and Tobago,0.173645,0.166645,0.16759,0.184715,0.25064,0.27372,0.205737801,0.1918456,0.197705058,0.212658113,0.225643739,0.253154778,0.24760652,0.271792931,0.311303244,0.325266724,0.35943014,0.389558669,0.387394554,0.398591892,0.439967055,0.482553908,0.516975594,0.624331317,0.582383454,0.66391507,0.847924242,0.855910666,0.914831675,0.874149335,0.956333809,0.971807476,0.931169344,1.032471459,1.01192904,0.984912049,0.893077194
Tunisia,0.129599424,0.142418221,0.135515842,0.152790414,0.16759582,0.171476978,0.18147127,0.16836121,0.181576808,0.202107313,0.200465907,0.165602875,0.191952749,0.218585655,0.236442865,0.213746589,0.229687958,0.266457947,0.286388312,0.289172698,0.303843937,0.337050396,0.333990491,0.328834619,0.335748928,0.36336786,0.343697394,0.306328671,0.354355663,0.294653383,0.303003896,0.289588363,0.3174257,0.336863988,0.370053867,0.38093851,0.382460038
Turkey,1.001691006,0.941195213,1.088414972,1.132838967,1.189570823,1.307082547,1.451899677,1.641648926,1.69301095,1.786719178,1.94089334,1.99174269,2.097164887,2.294564285,2.257541407,2.529086243,2.77836151,2.910392363,2.999830051,2.93312882,3.187898617,2.90754676,3.153453852,3.318897238,3.509517819,3.73048594,4.069054426,4.380823084,4.275331559,4.326828246,4.505366053,4.825364929,5.057691585,5.086404503,5.213613508,5.752496305,5.969057701
Turkmenistan,--,--,--,--,--,--,--,--,--,--,--,--,0.30355719,0.289556735,0.283242265,0.303125629,0.302906085,0.308983393,0.28496834,0.31972875,0.459470298,0.541104651,0.635580592,0.798665415,0.838395117,0.887688121,0.689875323,0.6609422,0.54049011,0.880595183,1.03556074,1.202445088,1.381824412,1.417674898,1.451438199,1.786051598,1.766416641
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378194073,0.000379230222,0.000378193204,0.000416016001,0.000416016001,0.0019728343,0.0010945069,0.00178908363,0.001867997,0.001954906,0.00173818,0.001998907,0.002693086,0.0029972675,0.002520361,0.00260727,0.00260727,0.00260727,0.00262899725,0.0028245425,0.0029114515,0.003054738
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. Pacific Islands,0.002,0.002,0.002,0.002,0.002,0.002167152,0.001626951,0.001626951,0.00293288267,0.00408400893,0.00450833393,0.00450935393,0.00421776345,0.00388552446,0.00388552446,0.00419627392,0.00421776345,0.00419627392,0.00419627392,0.0041963064,0.00428877952,0.00428877952,0.00428877952,0.00428877952,0.00428877952,0.00428877952,0.0044769352,0.0044769352,0.00450015968,0.0044769352,0.004956992,0.0044769352,0.00450015968,0.0044769352,0.0044769352,0.0044769352,0.00425686045
U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0.0155895381,0.0117516423,0.0130752166,0.0126529533,0.013652288,0.013827136,0.01507091,0.013727584,0.0179049012,0.0178283844,0.0194260935,0.0205952645,0.0229705187,0.0235450795,0.0247514885,0.0247619655,0.0260395747,0.0270175255,0.0289091582,0.028976266,0.0347681091,0.0359499081,0.0369885899,0.038960309,0.0407232083,0.0470236588,0.0456811967,0.0552717968,0.0566937964,0.0578254992,0.0663168401,0.0703760219,0.0678432782,0.0722093488,0.0886507067,0.0885507113,0.0951769557
Ukraine,--,--,--,--,--,--,--,--,--,--,--,--,9.324599553,8.942823577,7.573339852,7.189761566,6.45468859,6.270646086,6.047224748,6.14359259,5.960665742,5.833290267,6.013278821,6.487807632,5.912980928,5.908504263,6.146800952,6.439696038,6.306423599,4.673479528,5.167752445,5.665230423,5.171416757,4.902858423,4.39700898,3.870187991,3.889533171
United Arab Emirates,0.266935,0.436596,0.414554,0.510554,0.581654,0.796719,0.90754461,1.06888718,1.17094278,1.26824717,1.227671762,1.48782599,1.613711248,1.509681822,1.4888921,1.60472506,1.66964338,1.767974675,1.837839749,1.864119302,2.090484577,2.269889049,2.371302832,2.441749429,2.583086183,2.66615483,2.820830559,3.095096681,3.575799612,3.508892022,3.633951072,4.033850255,3.988572362,4.156671206,4.228288063,4.63342785,4.709657254
United Kingdom,8.995225054,8.556118153,8.462049226,8.487434939,8.375722041,8.727704442,8.991055687,9.04431068,9.115973666,9.140773174,9.290343276,9.592433248,9.518088731,9.65983379,9.681245122,9.708968906,10.23339183,9.82119568,9.864257953,9.89659406,9.903442809,9.977433006,9.844430054,9.899872395,9.939812569,9.909785076,9.806700908,9.45858654,9.352804565,8.818252772,9.187186038,8.616471822,8.754288837,8.728715249,8.273297248,8.349460709,8.769488138
United States,78.06731759,76.22497445,73.22366633,73.08941872,77.20175033,76.92430434,77.08146293,79.48240584,83.16102558,85.18595798,84.92615786,84.95501154,86.30394782,88.03599222,89.76233406,91.76237347,94.82731124,95.40750958,95.79486245,97.53377138,99.75222052,96.97620723,98.51894016,98.74137837,100.9681159,101.0120642,100.3709431,102.0915186,100.0131731,95.42316719,99.05044534,98.45102007,96.0726858,98.93376974,100.1514973,99.2301525,99.16161476
Uruguay,0.10969026,0.103582541,0.0985083247,0.120633095,0.117436006,0.108584377,0.114167893,0.12114006,0.119544376,0.104600811,0.134670318,0.119189952,0.137399786,0.141433176,0.139318344,0.123896526,0.129268604,0.141057476,0.177116842,0.159267123,0.164165269,0.180307832,0.160531183,0.160822466,0.154707427,0.166591465,0.151824567,0.180330224,0.189959514,0.20082783,0.207357013,0.202194209,0.203182219,0.211299283,0.215814704,0.218322399,0.225115303
Uzbekistan,--,--,--,--,--,--,--,--,--,--,--,--,1.679307321,2.089935306,1.762165939,1.862110713,1.880071265,1.877433843,1.845845699,1.852541186,1.951345936,2.031380349,2.075399066,2.114142466,2.219088196,2.084955394,2.154744214,2.122947185,2.237955178,1.996333172,1.97133417,2.156493457,2.140228106,1.967916279,2.148176843,2.014810099,1.764057936
Vanuatu,0.002,0.002,0.002,0.001,0.002,0.002,0.00164714933,0.00191082967,0.00188553991,0.00165116433,0.00165116433,0.0017610644,0.00144800316,0.00144446553,0.00144446553,0.00144446553,0.00144800316,0.00144446553,0.00144446553,0.0014445332,0.00160634762,0.00190294611,0.00177024015,0.00162535915,0.00161630054,0.00161633385,0.00142674402,0.00196718452,0.00193971622,0.00248351493,0.00258545108,0.0026308931,0.00239104157,0.0022292325,0.00282680163,0.0025028026,0.0026709273
Venezuela,1.585673478,1.723115802,1.74566476,1.683563251,1.712331951,1.741536945,1.882559726,1.920270059,1.931301748,2.0554814,2.08130785,2.212929547,2.22136308,2.295726285,2.433897115,2.473854428,2.573352294,2.663219502,2.81422648,2.645540695,2.732616681,2.996438142,2.854358953,2.629556607,2.961502294,3.005357638,3.168584016,2.992270005,3.175172036,3.110986245,3.189876902,3.176917362,3.442048725,3.255153082,3.313349724,3.098897698,2.752176731
Vietnam,0.169676408,0.18867006,0.203048676,0.205337199,0.206799051,0.208368388,0.223959242,0.255033314,0.257104832,0.259121803,0.278990157,0.30286659,0.317605494,0.33914117,0.38959369,0.458066436,0.544467553,0.604520175,0.634987974,0.705357976,0.739897294,0.850106741,0.953889093,1.020741037,1.158671805,1.286566994,1.361100057,1.482043281,1.684174781,1.803802913,1.956681707,2.153602414,2.299617036,2.374969956,2.58927963,2.834123792,3.19915582
"Virgin Islands,  U.S.",0.04,0.04,0.04,0.04,0.04,0.04,0.0425264606,0.042700868,0.0417485118,0.0415844013,0.0416397101,0.041759958,0.0417193277,0.042588784,0.0411465009,0.0409779523,0.0400189896,0.0399187491,0.0400479934,0.0413840193,0.132034808,0.191787342,0.1904391,0.223987681,0.229642104,0.224631748,0.239029486,0.223253339,0.129623509,0.112873924,0.102258683,0.067611568,0.0387368432,0.0206246772,0.042003706,0.041302261,0.0341398561
"Virgin Islands, British",0.000648,0.00102,0.001022,0.00102,0.000938,0.000966,0.000512849747,0.00132154375,0.00132495689,0.00132154375,0.00132154375,0.00132154375,0.00132495689,0.00132154375,0.00132154375,0.00132154375,0.00170947649,0.00170501275,0.00170501275,0.0017050462,0.00198546966,0.00152776537,0.00161602796,0.0017263924,0.00181465499,0.00186680039,0.00206731136,0.00221641025,0.0025304694,0.0027485081,0.00288241573,0.00299670702,0.00297910522,0.00297913272,0.00252417958,0.00253287047,0.00256691392
Wake Island,0.019,0.019,0.019,0.019,0.019,0.018,0.018957345,0.018957345,0.018643554,0.018543435,0.0178578075,0.0178578075,0.01822851,0.018129525,0.018120035,0.018533945,0.018530214,0.018691285,0.018691285,0.018691285,0.018697476,0.018697476,0.019034732,0.019034732,0.019034732,0.018878837,0.01964036,0.01964036,0.019746224,0.01964036,0.0193171708,0.01964036,0.019746224,0.01964036,0.01964036,0.01964036,0.019746224
Western Sahara,0.002,0.002,0.003,0.003,0.003,0.003,0.00269307388,0.00273802451,0.0027445444,0.00273802451,0.002950637,0.002950637,0.0029577394,0.00281915849,0.00281915849,0.00336022501,0.00337568721,0.00336022501,0.00336022501,0.0033603062,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00364733558,0.00365732828,0.00364733558,0.00364733558,0.00364733558,0.00365473765
Yemen,0.096,0.098,0.115,0.104,0.132,0.147,0.14051916,0.13969429,0.14372637,0.153514255,0.16057518,0.16634929,0.174367584,0.14352092,0.13591797,0.150717625,0.151614036,0.15685683,0.16974701,0.1273393,0.205394467,0.220808686,0.222743816,0.25575915,0.269638515,0.284361345,0.283937105,0.301951058,0.317135878,0.350699701,0.340613073,0.286870423,0.247739389,0.338658621,0.320392809,0.251399741,0.143787876
Zambia,0.132504703,0.133145243,0.13515762,0.134162328,0.130423343,0.128594248,0.128487597,0.119460282,0.12169301,0.104331316,0.112502487,0.107910961,0.110760682,0.106227676,0.106007385,0.10150002,0.096429338,0.104968777,0.102006262,0.0994602419,0.0996863766,0.104546577,0.107502322,0.111016435,0.113799182,0.120673143,0.124865188,0.117866276,0.121268204,0.123995426,0.129408722,0.144868822,0.155815688,0.165334016,0.177671702,0.17098923,0.155143075
Zimbabwe,0.140868538,0.141554278,0.134491976,0.139530655,0.138053313,0.147222324,0.16406837,0.185420924,0.182350078,0.197685027,0.209243552,0.213213009,0.196683567,0.189491047,0.181671186,0.179630034,0.185262259,0.182755192,0.182825733,0.211014676,0.199825763,0.187567514,0.18700857,0.180776218,0.168023464,0.174326023,0.174499777,0.171182909,0.142438797,0.141121525,0.15774734,0.171249861,0.186914031,0.189558756,0.186048343,0.183529919,0.158088819
